IJNC,5,77
T. Aspect-Oriented Software Development VIII,0,0
IJATEM,6,161
J. Spatial Information Science,7,281
IEEE Signal Process. Lett.,14,1216
ARIST,22,1785
IJCWT,1,2
IEEE Communications Magazine,39,6013
IEEE Wireless Commun.,17,1019
Design Autom. for Emb. Sys.,9,255
IEEE Intell. Transport. Syst. Mag.,8,160
Int. J. Comp. Sci. Sport,4,66
IEEE Trans. Prof. Communication,4,53
IEEE Communications Letters,28,5929
JMPT,3,27
J. Solid-State Circuits,32,5482
IEEE Trans. Automat. Contr.,47,13515
T. Affective Computing,12,575
e-Informatica,3,23
Embedded Systems Letters,7,240
J. Comput. Science,10,568
IEEE Instrum. Meas. Mag.,4,68
IEEE Trans. Biomed. Circuits and Systems,22,1592
INFINITY,2,5
PDMC,3,17
LFMTP,5,73
TTC,2,24
Meth. of Logic in CS,7,360
IJWA,4,31
IEEE Trans. Biomed. Engineering,30,6224
Swarm and Evolutionary Computation,8,288
IEEE Geosci. Remote Sensing Lett.,11,940
IEEE Trans. Contr. Sys. Techn.,14,1085
IEEE Robot. Automat. Mag.,12,488
IEEE Trans. Smart Grid,22,2127
Int. Arab J. e-Technol.,2,17
IJ3DIM,1,2
Minds and Machines,8,182
Expert Systems,9,306
Encyclopedia of Parallel Computing,6,718
Springer Undergraduate Texts In Mathematics And Technology,0,0
Kendall's library of statistics,1,187
Synthesis lectures on digital circuits and systems,1,23
Use R,1,134
Encyclopedia of mathematics and its applications,1,69
Computer science and data analysis series,1,50
Memoirs of the American Mathematical Society,0,0
C++ in-depth series,1,9
Information Technology and Product Development,1,4
Web 2.0 & Semantic Web,2,8
Web-Based Applications in Healthcare and Biomedicine,2,10
Data Mining,5,60
Matheuristics,6,131
Semantic e-Science,2,11
Security Informatics,2,17
Mining and Analyzing Social Networks,1,5
New Developments in Formal Languages and Applications,3,34
Agent and Multi-agent Technology for Internet and Enterprise Systems,2,18
Video Search and Mining,5,56
Wireless Sensor Network Technologies for the Information Explosion Era,2,21
Theory and Applications of Gaussian Quadrature Methods,0,0
Phase Change Memory: From Devices to Systems,1,2
Database Repairing and Consistent Query Answering,1,22
Computational Aspects of Cooperative Game Theory,1,20
Full-Text (Substring) Indexes in External Memory,0,0
Search User Interface Design,1,4
Analysis of the MPEG-1 Layer III (MP3) Algorithm Using MATLAB,0,0
Spatial Data Management,1,3
COST 2102 Conference,4,35
COST TD0904 International Workshop,2,6
Humanoids,24,3194
QoMEX,4,76
I3D,3,29
TOSCA,4,47
ISWCS,4,129
LARC,2,13
FACS,3,26
ATS,1,7
ACL/COLING,0,0
AMCIS,17,2729
UCC,5,105
EGVE/EuroVR,2,9
SNPD (Selected Papers),1,8
CogART,2,20
ISMIS Industrial Session,1,4
ICLS (2),11,327
ICLS (1),6,240
ICLS,3,33
ICLS (3),6,158
CyberC,3,30
Curves and surfaces,4,78
SpringSim (HPC),2,15
SpringSim (MMS),1,3
SpringSim (ANSS),2,29
SpringSim (ADS),1,6
SpringSim (EAIA),2,6
SpringSim (SimAUD),2,13
SpringSim (TMS-DEVS),4,59
SpringSim (CNS),2,15
LAK,6,155
Audio Mostly Conference,4,45
COMSNETS,10,435
The Evolution of Conceptual Modeling,3,30
CSCL,25,2476
CSCL (2),6,114
CSCL (1),10,458
EDBT/ICDT Array Databases Workshop,2,19
Hydrology and Earth System Sciences,2,11
IEEE Trans. Systems Science and Cybernetics,1,6
ICST Trans. Security Safety,3,19
ICST Trans. e-Education e-Learning,3,27
Int. J. Computer Assisted Radiology and Surgery,15,1186
IEEE Trans. Neural Netw. Learning Syst.,7,380
ICST Trans. Mobile Communications Applications,2,19
ICST Trans. Ambient Systems,3,41
Handbook of Visual Display Technology,3,75
PL-Grid,4,65
Social Network Data Analytics,6,121
EATCS Texts in Theoretical Computer Science,2,13
Digitale Hardware/Software-Systeme: Spezifikation und Verifikation,1,6
Mining Text Data,3,48
Design of Image Processing Embedded Systems Using Multidimensional Data Flow,1,9
Digitale Hardware/Software-Systeme: Synthese und Optimierung,5,160
Organic Computing,6,178
Future Application and Middleware Technology on e-Science,2,10
Advances in Computer Vision and Pattern Recognition,2,18
X.media.publishing,2,13
Springer Briefs in Computer Science,3,21
Decision Support - An Examination of the DSS Discipline,2,13
Supporting Real Time Decision-Making,3,38
Data Mining for Social Network Data,3,56
Intelligent Video Event Analysis and Understanding,1,6
Meta-Learning in Computational Intelligence,3,22
Nonlinear Dynamics in Human Behavior,3,27
NGMAST,4,65
New Directions in Web Data Management 1,3,50
Computational Optimization and Applications in Engineering and Industry,6,74
Technology-Enhanced Systems and Tools for Collaborative Learning Scaffolding,3,37
"Where mathematics, computer science, linguistics and biology meet",7,215
Advances in Distributed Agent-Based Retrieval Tools,4,44
"Intelligent Networking, Collaborative Systems and Applications",5,44
Innovative Computing Methods and Their Applications to Engineering Problems,1,7
Next Generation Data Technologies for Collective Computational Intelligence,3,34
Intelligent Computational Optimization in Engineering,2,10
Computational Methods for the Innovative Design of Electrical Devices,10,548
Chaos-Based Cryptography,3,45
"Computational Optimization, Methods and Algorithms",3,47
Bio-Inspired Self-Organizing Robotic Systems,3,31
Sustainable Innovation,2,9
Controlling Energy Demand in Mobile Computing Systems,3,35
Synthesis Lectures on Distributed Computing Theory,5,96
Hf-Based High-k Dielectrics,2,11
Synthesis Lectures on Data Management,2,14
Mobile Platforms and Development Environments,3,26
Quality of Service in Wireless Networks Over Unlicensed Spectrum,5,125
"Synthesis Lectures on Assistive, Rehabilitative, and Health-Preserving Technologies",4,71
Intelligent multimedia interfaces,0,0
NS Simulator for Beginners,20,1380
A Practical Guide to Testing Wireless Smartphone Applications,6,187
RFID Explained,10,355
Mismatch and Noise in Modern IC Processes,2,12
Systems Engineering,7,205
Theory In Practice,0,0
Computational Music Science,1,1
Annals Of Information Systems,3,13
Synthesis Lectures on Computer Vision,2,15
Remote Sensing Image Processing,1,4
Application Design for Wearable Computing,1,14
Asynchronous Sequential Machine Design and Analysis,1,2
Conceptual Models,1,3
Essentials of Applied Mathematics for Engineers and Scientists,0,0
Replicated Data Management for Mobile Computing,1,13
Nonlinear Source Separation,1,18
Spectral Analysis of Signals,1,21
Optical Interconnects,0,0
The Landscape of Pervasive Computing Standards,1,1
Location Systems,1,23
Advances in Digital Government,5,65
Information and Database Quality,4,55
Stream Data Management,3,24
Pervasive Advertising,3,33
Online Worlds: Convergence of the Real and the Virtual,5,80
Awareness Systems,6,105
Global Usability,1,8
Funology,12,1047
Distributed User Interfaces,2,12
"Cognition, Communication and Interaction",12,1058
Tabletops,4,66
The Engineering of Mixed Reality Systems,4,58
Computing with Social Trust,8,442
Maturing Usability,7,123
Learning in Communities,7,208
Computers in the Human Interaction Loop,4,129
Mobile TV: Customizing Content and Experience,4,56
Whole Body Interaction,2,24
Migratory Interactive Applications for Ubiquitous Environments,0,0
Human-Centered Software Engineering,5,70
Web Accessibility,7,106
Brain-Computer Interfaces,7,124
Evaluating User Experience in Games,6,70
Researching Learning in Virtual Worlds,5,43
Insider Attack and Cyber Security,5,92
Malware Detection,7,609
Security and Dependability for Ambient Intelligence,3,28
Insider Threats in Cyber Security,4,33
Secure Electronic Voting,8,3704
Quality of Protection,8,183
Moving Target Defense,3,34
Economics of Information Security,9,1307
Cyber Situational Awareness,4,66
E-Commerce Security and Privacy,3,175
Secure Localization and Time Synchronization for Wireless Sensor and Ad Hoc Networks,7,582
Production Engineering and Management under Fuzziness,3,17
Marketing Intelligent Systems Using Soft Computing,2,15
Soft Computing in XML Data Management,1,6
Preferences and Decisions,3,17
Methods for Handling Imperfect Spatial Information,3,22
Soft Computing in Humanities and Social Sciences,2,13
Soft Computing in Green and Renewable Energy Systems,1,2
Fuzzy Optimization,3,20
Recent Developments in the Ordered Weighted Averaging Operators,3,37
35 Years of Fuzzy Set Theory,2,10
Consensual Processes,4,29
Combining Experimentation and Theory,2,19
ISCA Workshops,6,72
SGDA,2,7
ICARA,8,312
SC Companion,2,14
INCOS,7,364
LDH,1,9
LHD,0,0
KR4HC,3,26
PARA (2),4,49
PARA (1),3,35
ACSD/Petri Nets Workshops,4,45
ESWC Workshops,4,52
NLPKE,2,27
CSCW (Companion),2,28
Parallel Tools Workshop,7,216
PCS,7,332
Intelligent Narrative Technologies,2,10
Artificial Intelligence in the Game Design Process,1,1
PAAMS (Special Sessions),3,47
MMCP,2,15
Federation over the Web,0,0
ICCA,3,47
PSL,1,8
ISIT,41,15374
Culture and Computing,4,37
ISAIM,10,488
EESSMod,2,7
JFSMA,4,53
PACIS,9,794
AAAI Spring Symposium: What Went Wrong and Why: Lessons from AI Research and Applications,3,28
AAAI Spring Symposium: Knowledge Collection from Volunteer Contributors,6,1194
AAAI Spring Symposium: Technosocial Predictive Analytics,6,79
AAAI Spring Symposium: Quantum Interaction,7,157
AAAI Spring Symposium: Cognitive Shape Processing,3,11
AAAI Spring Symposium: AI Meets Business Rules and Process Management,6,109
AAAI Spring Symposium: Learning by Reading and Learning to Read,5,105
AAAI Spring Symposium: Intelligent Narrative Technologies II,6,106
AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering,4,54
AAAI Spring Symposium: Interaction Challenges for Intelligent Assistants,8,183
AAAI Spring Symposium: Intelligent Information Privacy Management,5,76
AAAI Spring Symposium: Human Behavior Modeling,4,75
AAAI Spring Symposium: Social Semantic Web: Where Web 2.0 Meets Web 3.0,4,55
AAAI Spring Symposium: Machine Reading,7,248
AAAI Spring Symposium: Using AI to Motivate Greater Participation in Computer Science,4,50
AAAI Spring Symposium: Agents that Learn from Human Teachers,3,47
AAAI Spring Symposium: Semantic Scientific Knowledge Integration,9,261
AAAI Spring Symposium: Formalizing and Compiling Background Knowledge and Its Applications to Knowledge Representation and Question Answering,5,272
AAAI Spring Symposium: Creative Intelligent Systems,5,110
AAAI Spring Symposium: Computational Approaches to Analyzing Weblogs,19,1426
AAAI Spring Symposium: It's All in the Timing,3,17
AAAI Spring Symposium: Educational Robotics and Beyond,3,12
AAAI Spring Symposium: Challenges to Decision Support in a Changing World,4,33
AAAI Spring Symposium: Persistent Assistants: Living and Working with AI,4,94
AAAI Spring Symposium: Distributed Plan and Schedule Management,6,145
AAAI Spring Symposium: Between a Rock and a Hard Place: Cognitive Science Principles Meet AI-Hard Problems,3,54
AAAI Spring Symposium: Logical Formalizations of Commonsense Reasoning,7,192
AAAI Spring Symposium: Semantic Web Meets eGovernment,8,152
AAAI Spring Symposium: Computational Physiology,1,3
AAAI Spring Symposium: AI Technologies for Homeland Security,7,188
AAAI Spring Symposium: Linked Data Meets Artificial Intelligence,6,156
AAAI Spring Symposium: To Boldly Go Where No Human-Robot Team Has Gone Before,7,159
"AAAI Spring Symposium: Emotion, Personality, and Social Behavior",8,144
AAAI Spring Symposium: Multirobot Systems and Physical Data Structures,1,1
AAAI Spring Symposium: Multidisciplinary Collaboration for Socially Assistive Robotics,8,190
AAAI Spring Symposium: Social Information Processing,8,165
AAAI Spring Symposium: Artificial Intelligence for Development,4,81
AAAI Spring Symposium: AI and Health Communication,2,16
AAAI Spring Symposium: Argumentation for Consumers of Healthcare,6,84
AAAI Spring Symposium: Reasoning with Mental and External Diagrams: Computational Modeling and Spatial Assistance,6,106
AAAI Spring Symposium: Modeling Complex Adaptive Systems as if They Were Voting Processes,1,2
AAAI Spring Symposium: Embedded Reasoning,3,42
AAAI Spring Symposium: Benchmarking of Qualitative Spatial and Temporal Reasoning Systems,3,27
AAAI Spring Symposium: Control Mechanisms for Spatial Knowledge Processing in Cognitive / Intelligent Systems,4,46
AAAI Spring Symposium: Intentions in Intelligent Systems,3,24
AAAI Spring Symposium: Experimental Design for Real-World Systems,3,15
AAAI Spring Symposium: Help Me Help You: Bridging the Gaps in Human-Agent Collaboration,4,24
AAAI Spring Symposium: Game Theoretic and Decision Theoretic Agents,3,37
AAAI Spring Symposium: AI for Business Agility,2,26
AAAI Spring Symposium: Artificial Intelligence and Sustainable Design,1,2
AAAI Spring Symposium: Intelligent Event Processing,5,55
UMAP Workshops,4,57
ICSIPA,3,37
The Social Mobile Web,2,27
Social Innovation and Social Media,1,5
The Future of the Social Web,1,3
AMBI-SYS,1,3
PervasiveHealth,14,719
Conceptual Modelling and Its Theoretical Foundations,1,1
"Computation, Physics and Beyond",3,25
Advances in real-time systems,2,7
Cryptography and Security,2,20
CoreGRID Workshop on Grid Middleware,2,19
ISWC Posters&Demos,7,197
ACoTA,2,18
SIIS,3,21
I-UxSED,1,4
DRCN,4,33
Activity Context Representation,2,15
Analyzing Microtext,3,33
Automated Action Planning for Autonomous Mobile Robots,2,16
Applied Adversarial Reasoning and Risk Modeling,1,11
Interactive Decision Theory and Game Theory,3,37
AI for Data Center Management and Cloud Computing,1,3
Language-Action Tools for Cognitive Artificial Agents,1,3
Scalable Integration of Analytics and Visualization,1,9
Lifelong Learning,1,5
Computational Models of Natural Argument,1,6
Bridging the Gap Between Task and Motion Planning,2,10
Artificial Intelligence and Smarter Living,2,6
"Plan, Activity, and Intent Recognition",3,53
Human-Robot Interaction in Elder Care,0,0
CGAMES,4,53
PMAM,2,10
ADBIS (2),2,16
WOCC,3,39
PETS,7,171
Fortschritt-Berichte VDI Reihe 10,0,0
Games,5,85
Comp. in Bio. and Med.,15,1458
Techn. Analysis & Strat. Manag.,8,237
IJGCRSIS,4,97
Optimization Methods and Software,11,497
Scalable Computing: Practice and Experience,8,278
Information Technology and Management,14,603
IJMIS,4,27
Int. J. Game Theory,7,172
IJKEDM,3,26
J. Economic Theory,25,2597
Rel. Eng. & Sys. Safety,24,2876
IJAACS,8,223
IJWS,1,11
IJCSE,8,220
IJSCCPS,3,27
Games and Economic Behavior,28,2766
IEEE Signal Process. Mag.,16,949
IJCIH,2,13
IJIDSS,3,30
IJITCC,8,194
IJMEI,3,53
IJAISC,5,61
PLoS Computational Biology,63,20008
IJCNDS,3,35
Social Choice and Welfare,12,476
J. Philosophical Logic,10,443
IJMHeur,5,52
IJGUC,5,87
IJSSC,3,60
Int. J. Systems Assurance Engineering and Management,2,32
Archive of Formal Proofs,4,71
IJCC,2,13
Production Engineering,7,251
WRS,1,4
MSFP,2,7
MBT,2,6
THedu'11,1,4
LSFA,0,0
FAVO,0,0
IJIPSI,2,17
Int. J. Reconfig. Comp.,8,358
The Review of Socionetwork Strategies,3,24
Prague Bull. Math. Linguistics,9,233
IEEE Technol. Soc. Mag.,7,137
IGTR,6,161
JoSSR,1,1
JoSS,2,12
IJAIP,5,94
J. London Math. Society,5,101
IJMIR,2,18
Int. J. General Systems,8,272
"Foundations and Trends in Technology, Information and Operations Management",3,36
IJTM,9,388
IJSNM,1,11
IJCAET,6,103
IJIEI,2,9
Trans. Emerging Telecommunications Technologies,3,32
IJICoT,6,215
Journal of Software: Evolution and Process,5,87
Int. J. Auton. Comp.,5,58
IJHPSA,6,123
Handbook of Ambient Assisted Living,3,16
Graph Data Management,2,31
Studies In Health Technology And Informatics,0,0
Mathematik für Anwendungen,0,0
Chapman and Hall / CRC mathematical and computational biology series,1,9
The Kluwer international series on computer supported cooperative work,1,100
T-Labs Series in Telecommunication Services,0,0
Zurich Lectures in Advanced Mathematics,0,0
Make projects,0,0
Undergraduate Topics In Computer Science,1,2
Computational science and engineering,0,0
Wiley-IS&T series in imaging science and technology,1,125
Computer Communications And Networks,0,0
Geometry And Computing,1,1
Synthese Library,0,0
Atlantis Thinking Machines,0,0
The Morgan Kaufmann Series in Computer Architecture and Design,1,1
Service Science,1,5
Fundamentals of algorithms,1,11
Springer Handbooks of Computational Statistics,0,0
Mathematics And Visualization,0,0
Progress in mathematics,0,0
Chapman and Hall / CRC studies in informatics series,1,9
The Lean Series,0,0
Reports on Communications and Distributed Systems,0,0
Algorithms And Computation In Mathematics,1,101
Texts In Computer Science,1,7
Entrepreneurship,0,0
Handbook of Statistical Bioinformatics,2,11
Handbook of Face Recognition,7,338
Relating Software Requirements and Architectures,2,10
"Computers, Privacy and Data Protection",2,19
Social Media Tools and Platforms in Learning Environments,2,15
"Proof, Computation and Agency",3,40
